time,pressure
7.304441928863525,1033.0867239839743
7.406051397323608,1032.967073563101
7.507530927658081,1032.9125997391623
7.609090566635132,1032.8124949656299
7.710616588592529,1032.7169983499757
7.812166213989258,1032.6539779305524
7.913755178451538,1032.6038883320298
8.015369653701782,1032.5677331188392
8.116987228393555,1032.5616015824382
8.218592643737793,1032.5674727685594
8.320188045501709,1032.5535381288062
8.42189645767212,1032.554504066982
8.523547172546387,1032.5549870361056
8.625099420547485,1032.5464405983757
8.726753950119019,1032.546663166796
8.828314065933228,1032.5471461307718
8.930040836334229,1032.5556925899436
9.031595468521118,1032.5666539157476
9.133176326751709,1032.585195835617
9.234734296798706,1032.6237664755295
9.336265802383423,1032.6862675707716
9.438039541244507,1032.7595078859613
9.539623022079468,1032.8532604905965
9.64124321937561,1032.9299203485418
9.74285364151001,1033.0082899717715
9.844565153121948,1033.1074318055062
9.946271896362305,1033.1762889621366
10.04774022102356,1033.2429536793152
10.149352788925171,1033.32600469119
10.250991106033325,1033.3882840855433
10.352672576904297,1033.4193116471622
10.454211473464966,1033.488911864296
10.55571436882019,1033.540900661037
10.657392978668213,1033.57189383895
10.75902271270752,1033.588953257693
10.860560655593872,1033.5869849729831
10.962218999862671,1033.5772121760265
11.063849210739136,1033.5571830866036
11.165404081344604,1033.5117723203005
11.266934871673584,1033.4695213751347
11.368595361709595,1033.421175519421
11.47014856338501,1033.370118581477
11.571753025054932,1033.3271250270823
11.67333173751831,1033.2792626682376
11.774991035461426,1033.235561867773
11.87653636932373,1033.2055004262043
11.9781334400177,1033.1891138119122
12.07977819442749,1033.167375281166
12.181461095809937,1033.1368302958128
12.28295350074768,1033.1087374794092
12.384531497955322,1033.0749971020828
12.486160516738892,1033.0449349958885
12.587852716445923,1033.0212270934862
12.689538717269897,1033.0033902764694
12.791082620620728,1032.9770065249093
12.892690181732178,1032.9686828882575
12.994246244430542,1032.9540048193057
13.096102476119995,1032.9572003570565
13.203232049942017,1032.9401065174209
13.304921865463257,1032.9281408356492
13.406469345092773,1032.9308165031857
13.508050441741943,1032.9278808748006
13.60971999168396,1032.9256883497928
13.711346864700317,1032.9396233698262
13.813084840774536,1032.945977749882
13.91471242904663,1032.9664903424016
14.016294956207275,1032.9818747962775
14.118000984191895,1033.0111576909617
14.219656467437744,1033.0521467018432
14.321034908294678,1033.1324523982848
14.422669410705566,1033.199566778756
14.52422285079956,1033.2728124059333
14.62581753730774,1033.3336090614112
14.72742223739624,1033.399758338948
14.829084873199463,1033.4612982506649
14.93074345588684,1033.5279666351798
15.032349586486816,1033.576798142981
15.13395619392395,1033.615597571525
15.235601663589478,1033.6468513622333
15.337234020233154,1033.6710084295726
15.43876338005066,1033.6951656055505
15.540369749069214,1033.7063894971006
15.64198350906372,1033.7088071422672
15.743613004684448,1033.6939053590495
15.845194339752197,1033.6790035681865
15.946792364120483,1033.6623922910849
16.04833722114563,1033.6425865446665
16.149932861328125,1033.6062039777853
16.25170874595642,1033.553693635781
16.353353261947632,1033.5226638951797
16.454872608184814,1033.4926359662481
16.556373119354248,1033.4730891005465
16.657917737960815,1033.449639864591
16.7596333026886,1033.437932860197
16.8612220287323,1033.4230310102323
16.96272897720337,1033.408612524859
17.06438374519348,1033.3949367577989
17.16597628593445,1033.3819683144598
17.267582178115845,1033.3631641069032
17.369232892990112,1033.344100451657
17.47085165977478,1033.353131166092
17.576878547668457,1033.3528717131592
17.67842721939087,1033.3682570210572
17.780083656311035,1033.3807067322546
17.88176441192627,1033.3843496366928
17.983243227005005,1033.3933804198175
18.084798097610474,1033.403637335699
18.1862735748291,1033.4109586508027
18.28777527809143,1033.4158277390595
18.389532804489136,1033.4377917757768
18.491100311279297,1033.4739152774077
18.592621088027954,1033.5246818533442
18.694184064865112,1033.5796104493265
18.795713901519775,1033.6508920266901
18.897367238998413,1033.7136265230542
18.9989116191864,1033.7727177812653
19.100461721420288,1033.8579360195415
19.201892137527466,1033.9490256952142
19.303289890289307,1034.033536031049
19.405198335647583,1034.1072722879753
19.506858348846436,1034.1878472987864
19.60857129096985,1034.2278767634443
19.710097074508667,1034.2637779059357
19.81160306930542,1034.276003134045
19.913469791412354,1034.2882283266556
20.015023469924927,1034.289712231241
20.116560459136963,1034.2723583481688
20.218132495880127,1034.2540368345885
20.319608449935913,1034.2403275898394
20.421297073364258,1034.1880399005395
20.522859811782837,1034.1455257889575
20.62432837486267,1034.083980944581
20.725884199142456,1034.027081279001
20.82750964164734,1033.9782459781634
20.92904567718506,1033.9411191252718
21.030646085739136,1033.9112803035591
21.132194757461548,1033.8948930149352
21.233871459960938,1033.8828919897928
21.335402965545654,1033.8574730181272
21.436927318572998,1033.8474402323277
21.538538932800293,1033.8281169955562
21.640068292617798,1033.8129553144872
21.741729974746704,1033.7680224066266
21.84351658821106,1033.7450552051562
21.945106506347656,1033.7257662166019
22.046743631362915,1033.708929428303
22.148217916488647,1033.7096373467198
22.254406213760376,1033.7132809409914
22.355993509292603,1033.706701669029
22.457566499710083,1033.6952180410074
22.5591938495636,1033.6876370729237
22.660940647125244,1033.6954424192998
22.76250171661377,1033.6942163177828
22.864055156707764,1033.6996042085439
22.965633392333984,1033.7320864585993
23.067269563674927,1033.775309849657
23.16891598701477,1033.8150798106124
23.270450830459595,1033.8778175628167
23.3720760345459,1033.9395546204787
23.473548650741577,1033.958326609435
23.57513165473938,1033.9800343716147
23.67674708366394,1033.9973556931377
23.778348684310913,1034.0417728181612
23.87985873222351,1034.0620300211128
23.981367826461792,1034.0744813006313
24.08294439315796,1034.1032869249277
24.184640407562256,1034.1281896232606
24.285911083221436,1034.1494478701213
24.38704752922058,1034.170964579369
24.488185167312622,1034.18244849192
24.589316368103027,1034.1770277748283
24.690460205078125,1034.1645763604467
24.79159688949585,1034.1394150369085
24.89275288581848,1034.1081238157497
24.993894815444946,1034.0685427197357
25.095025300979614,1034.03286454955
25.19616961479187,1034.011122439005
25.29731273651123,1033.9935081311319
25.398455142974854,1033.975927745537
25.499603271484375,1033.9566377141584
25.600797176361084,1033.9509909750516
25.701982736587524,1033.9163138458132
25.803126335144043,1033.9094751456778
25.904375076293945,1033.8957977502268
26.005556106567383,1033.8889590549113
26.10672616958618,1033.886990421238
26.207883596420288,1033.877924081805
26.309064149856567,1033.8747292906742
26.410209894180298,1033.876179978641
26.513882160186768,1033.8856955464455
26.615031480789185,1033.8995976632666
26.716168642044067,1033.9181453442334
26.81739616394043,1033.9332736878935
26.91857933998108,1033.9481773948987
27.01972723007202,1033.9525639931117
27.120888233184814,1033.954757295038
27.22205901145935,1033.9574341996474
27.32320499420166,1033.9633058111724
27.42436456680298,1033.9908858446147
27.5255389213562,1034.027981845624
27.626739978790283,1034.0648532063544
27.72790265083313,1034.111983028011
27.829108238220215,1034.1500806793645
27.930267810821533,1034.193566181021
28.03141736984253,1034.2775682899314
28.13257884979248,1034.353506045072
28.233736276626587,1034.418734678059
28.334890365600586,1034.4753820611547
28.43603515625,1034.5264166056213
28.53719687461853,1034.5708703641346
28.638331174850464,1034.614808252186
28.739471673965454,1034.641422686951
28.840681791305542,1034.696135448376
28.941826581954956,1034.7376540809162
29.04296588897705,1034.7708501628967
29.144190311431885,1034.7947557325238
29.24568247795105,1034.7913361482513
29.348083972930908,1034.7632377060802
29.44975447654724,1034.722686707905
29.551281213760376,1034.6655217934092
29.6529324054718,1034.6159379577243
29.754526138305664,1034.5753870297192
29.856022119522095,1034.5336102193007
29.95772075653076,1034.4950272715341
30.059297561645508,1034.4478955721552
30.16084051132202,1034.4114736967222
30.262370586395264,1034.3718904500045
30.3639657497406,1034.341598239089
30.46561312675476,1034.3078864761653
30.56715703010559,1034.2702714200534
30.668828010559082,1034.225333600379
30.77047300338745,1034.1855251963016
30.87209916114807,1034.1483940212668
30.973717212677002,1034.1078433267685
31.07526445388794,1034.0921966528983
31.176987648010254,1034.079969472595
31.278473615646362,1034.064581563831
31.38004779815674,1034.062612947478
31.481712818145752,1034.0687095407268
31.583319902420044,1034.0743225008491
31.684943675994873,1034.0787093396177
31.786525011062622,1034.0989678370713
31.888046979904175,1034.1131297319137
31.989681243896484,1034.142679688552
32.09131956100464,1034.1924884580276
32.19256520271301,1034.2606215222854
32.29371619224548,1034.3531759699208
32.39487147331238,1034.421084412435
32.496031761169434,1034.4950900915183
32.59724831581116,1034.5680958594587
32.69840669631958,1034.64623172433
32.79955720901489,1034.7014303572378
32.900728940963745,1034.7849546075838
33.00192213058472,1034.8367339853453
33.10307836532593,1034.877028598283
33.20422315597534,1034.9011929151186
33.30537176132202,1034.9055807513241
33.4065146446228,1034.9043549540727
33.5076630115509,1034.8791911283397
33.60888075828552,1034.8391226101337
33.71002507209778,1034.7873429238282
33.81116724014282,1034.735789423535
33.91233205795288,1034.6947529724725
34.013510942459106,1034.6495548911694
34.11465835571289,1034.5704180108346
34.215810775756836,1034.508379818533
34.31697416305542,1034.4592783325147
34.418123722076416,1034.4055311757945
34.51926898956299,1034.352009271195
34.6204309463501,1034.3243933101685
34.72157883644104,1034.3023905572704
34.822728633880615,1034.2982285223586
34.9238760471344,1034.3016482084035
35.02506065368652,1034.2906467893579
35.126214265823364,1034.2781941485453
35.22739005088806,1034.2713547789695
35.328548431396484,1034.2483844346173
35.429709911346436,1034.2451897702051
35.53087115287781,1034.2261564900487
35.63202977180481,1034.208090686573
35.733208894729614,1034.2212856925526
35.834413051605225,1034.2290924641145
35.93561792373657,1034.2691612071958
36.03677582740784,1034.3353279739124
36.137919425964355,1034.4195945594504
36.23906636238098,1034.4674705667371
36.340208768844604,1034.542671793005
36.44135642051697,1034.5888382972707
36.5425078868866,1034.6325529509027
36.64365816116333,1034.6923665100924
36.744813680648804,1034.7654077047248
36.84597373008728,1034.8364812711827
36.947269678115845,1034.8858104887836
37.04846239089966,1034.931236058361
37.15000009536743,1034.9966966073034
37.251624584198,1035.0057302565256
37.353147983551025,1035.0064408457524
37.454668045043945,1034.999343558608
37.556291341781616,1034.9839543075786
37.65786910057068,1034.971243141833
37.75948405265808,1034.9587896486207
37.861083984375,1034.9534022002672
37.96261167526245,1034.9143003997237
38.06414818763733,1034.887683551355
38.16575360298157,1034.8544532950662
38.267418384552,1034.7994781094867
38.36934947967529,1034.77357141485
38.470951080322266,1034.7371792456229
38.57253646850586,1034.6880757471831
38.67415404319763,1034.6497156495905
38.775784492492676,1034.6269704037722
38.87742614746094,1034.5998374183632
38.97898006439209,1034.5729626483114
39.08048939704895,1034.5431519022984
39.18201303482056,1034.514792643544
39.28361201286316,1034.4854656126918
39.385438203811646,1034.4610429525505
39.48708415031433,1034.446396017765
39.588672161102295,1034.437362651047
39.69026017189026,1034.4251347346033
39.79191493988037,1034.4158428270712
39.89358592033386,1034.4126815517898
39.99512553215027,1034.4173275004719
40.10048508644104,1034.4229410286266
40.20199728012085,1034.4210058610954
40.303508281707764,1034.4253932677184
40.4052095413208,1034.4302644773127
40.50668954849243,1034.450783457189
40.608282804489136,1034.472979244947
40.70968818664551,1034.5159527698345
40.811100006103516,1034.5647985377861
40.91288638114929,1034.6165804709206
41.01466226577759,1034.6844616863455
41.11616897583008,1034.769701069579
41.217493772506714,1034.8412612641528
41.31903886795044,1034.8901082512011
41.420578479766846,1034.9406653852175
41.52218317985535,1034.9890286557927
41.62371349334717,1035.0408120089671
41.7252733707428,1035.0576541389148
41.82679104804993,1035.0820780043507
41.92858529090881,1035.0991778419245
42.030266761779785,1035.108211899668
42.13205075263977,1035.1389916574553
42.23364973068237,1035.1514457292114
42.335262298583984,1035.14557408127
42.43698453903198,1035.14141241277
42.53854298591614,1035.1025667580197
42.640241622924805,1035.073012819632
42.74189472198486,1035.0246491086466
42.84337401390076,1034.9669937678711
42.94505310058594,1034.9225342804277
43.04632592201233,1034.8697829190842
43.147483587265015,1034.820935729648
43.2486732006073,1034.7584090070166
43.349814653396606,1034.713466059511
43.45095944404602,1034.6746209213168
43.55215311050415,1034.6318719909104
43.653303384780884,1034.6010927998896
43.75446534156799,1034.5681198305142
43.85560989379883,1034.5480842694176
43.95678234100342,1034.5473090267226
44.05791354179382,1034.5438560885684
44.159056425094604,1034.5182066341372
44.260212421417236,1034.5076883655654
44.36137294769287,1034.4991385427911
44.46253705024719,1034.489104045443
44.56376934051514,1034.4827479869239
44.664952754974365,1034.4746819549982
44.76614236831665,1034.4680673181515
44.867308139801025,1034.4736810346449
44.970587968826294,1034.496135962565
45.07173800468445,1034.532787811895
45.17289853096008,1034.5745695664655
45.27406620979309,1034.628288360648
45.37520956993103,1034.6802975163519
45.476362466812134,1034.7411152007335
45.57758140563965,1034.8143871315747
45.67872977256775,1034.8866914378625
45.779876470565796,1034.9507038007512
45.8810498714447,1034.9975844872522
45.98225736618042,1035.0315271212821
46.08342480659485,1035.0779241988741
46.1846342086792,1035.1148030973216
46.28577494621277,1035.1805261636432
46.386927127838135,1035.2274388348278
46.488115310668945,1035.25747787453
46.58927631378174,1035.2789667855939
46.690420627593994,1035.285065341604
46.79157090187073,1035.2909370907423
46.892743825912476,1035.2892270468483
46.99387526512146,1035.2821294624052
47.09502577781677,1035.2467027118566
47.196181297302246,1035.2112759687568
47.29731631278992,1035.158264668142
47.39844489097595,1035.1072211738137
47.499561071395874,1035.0471122544484
47.600663900375366,1034.9945853156692
47.70177602767944,1034.9342183969845
47.80291771888733,1034.888273531341
47.904072523117065,1034.8486847022134
48.00525259971619,1034.798835600573
48.10693669319153,1034.7660867700117
48.20855236053467,1034.730176070795
48.31016683578491,1034.7084295716347
48.41180348396301,1034.6737450615278
48.51343774795532,1034.6539669809383
48.61499500274658,1034.6244126830584
48.71655321121216,1034.60389240853
48.8182737827301,1034.5872760407715
48.919909954071045,1034.5786927955921
49.021578311920166,1034.5764657618658
49.123162269592285,1034.5762072513382
49.22476768493652,1034.5610422333168
49.32643508911133,1034.554911184981
49.42802405357361,1034.5456185828727
49.52969741821289,1034.5365845528304
49.631255865097046,1034.5507487112345
49.73780107498169,1034.5820133413552
49.83944392204285,1034.6279591961693
49.94093585014343,1034.6711942381123
50.04263758659363,1034.7237218694906
50.1441547870636,1034.8001902918572
50.245665550231934,1034.8764007591087
50.3471999168396,1034.9450292981576
50.44884467124939,1035.0293068110084
50.55034136772156,1035.0945160136491
50.6518759727478,1035.161178020082
50.753522872924805,1035.2100289187256
50.85507535934448,1035.2520395960457
50.956603050231934,1035.2762076673914
51.058430433273315,1035.3101522941674
51.159891843795776,1035.323348951266
51.26141095161438,1035.3384824944865
51.363030433654785,1035.3516791643965
51.46469283103943,1035.3299319350028
51.56648278236389,1035.333094706696
51.667781591415405,1035.3010867549763
51.7689425945282,1035.2571080224159
51.87008500099182,1035.2160653725832
51.97121453285217,1035.1666986745126
52.07234311103821,1035.1275925195346
52.173524379730225,1035.0792253687434
52.274683713912964,1035.0205977271776
52.375848054885864,1034.9575499905593
52.47705149650574,1034.8957282426113
52.578185081481934,1034.820483876946
52.67932844161987,1034.756952023626
52.780522108078,1034.7029383725403
52.88166427612305,1034.6626053287425
52.98280096054077,1034.6416002916615
53.083930015563965,1034.6164326983471
53.185083866119385,1034.5834570621023
53.28622364997864,1034.55219158605
53.387410402297974,1034.5277665266053
53.48856735229492,1034.5218937691482
53.589720010757446,1034.5138271152236
53.69090032577515,1034.5111494407488
53.79205679893494,1034.5275078387444
53.89321208000183,1034.5323794265046
53.99460053443909,1034.5326381117222
54.095757484436035,1034.5316705061662
54.1969199180603,1034.5404460897719
54.29809355735779,1034.546026641769
54.399250745773315,1034.553834666189
54.500433683395386,1034.5604164153403
54.60157632827759,1034.5789689430358
54.70272254943848,1034.6180428944201
54.80391025543213,1034.645888587246
54.9050772190094,1034.677896945931
55.00621056556702,1034.7152611092572
55.10739803314209,1034.749205173909
55.2085599899292,1034.793410164991
55.30972909927368,1034.8041548936774
55.411603927612305,1034.878174696905
55.51278352737427,1034.9289949015606
55.613959550857544,1034.961971610146
55.71511745452881,1035.0286672849156
55.81662654876709,1035.0804558306916
55.917784452438354,1035.1302765130076
56.01893734931946,1035.1710625307865
56.120089054107666,1035.193294653425
56.22130298614502,1035.2353069248386
56.322519063949585,1035.2795136868867
56.42372679710388,1035.2939368822333
56.524885416030884,1035.314685559224
56.62604236602783,1035.3178483201007
56.72759246826172,1035.3152007411759
56.82916975021362,1035.3359494586846
56.93130564689636,1035.3305613579926
57.03304409980774,1035.3178483201007
57.135095834732056,1035.2819345676137
57.236730337142944,1035.2396643124014
57.338268995285034,1035.1849387317977
57.4398729801178,1035.1194681456373
57.54143738746643,1035.0630326533426
57.64301586151123,1035.0144059938827
57.74475693702698,1034.9753303614032
57.84634757041931,1034.941869358178
57.94750189781189,1034.9123127484702
58.04865288734436,1034.8842081149996
58.149808406829834,1034.8548772551235
58.2510027885437,1034.828482699081
58.352158069610596,1034.801829742731
58.4533212184906,1034.7844697852634
58.554516077041626,1034.7668513467497
58.65567183494568,1034.7765954640483
58.75683045387268,1034.763623479562
58.857985734939575,1034.7504260118135
58.95928621292114,1034.7435853284333
59.06047296524048,1034.7584929670986
59.16165208816528,1034.7765624988094
59.26292061805725,1034.7794989341135
59.36406755447388,1034.7728837012173
59.4652419090271,1034.7665269029194
59.5663959980011,1034.7670108068937
59.667550802230835,1034.784112583089
59.76872968673706,1034.8122177703458
59.869877338409424,1034.8540043544576
59.97107744216919,1034.9104403105487
60.07223844528198,1034.965876034274
60.173396825790405,1035.0247325217942
60.274582862854004,1035.1041118769715
60.37574076652527,1035.180813389562
60.477006673812866,1035.25019029952
60.578235387802124,1035.3093373521767
60.67939758300781,1035.3352171875167
60.780492544174194,1035.3488989766508
60.881646156311035,1035.3681956561961
60.982778549194336,1035.3901710344587
61.083932876586914,1035.4214394237456
61.18509340286255,1035.4612590546649
61.28622317314148,1035.473230707316
61.38740086555481,1035.5064363678646
61.488553524017334,1035.509115167784
61.589826345443726,1035.5025010437173
61.69115209579468,1035.4749102978933
61.79232311248779,1035.4265084772635
61.89349818229675,1035.3585829676779
61.99469256401062,1035.292851952726
62.095842361450195,1035.2324779612852
62.197022914886475,1035.1608740737681
62.29816722869873,1035.089044074761
62.39932560920715,1035.0159880422739
62.50049042701721,1034.9602926673558
62.60164213180542,1034.9131486219314
62.70280194282532,1034.8740390892547
62.80433702468872,1034.856452913148
62.90600848197937,1034.825668928072
63.00759315490723,1034.8019512736203
63.10911536216736,1034.7765233123503
63.210716247558594,1034.7655195247603
63.312323331832886,1034.7642931888831
63.41410994529724,1034.7562259441581
63.515692949295044,1034.745964586349
63.61734747886658,1034.7439957690879
63.71897029876709,1034.742285540705
63.82058811187744,1034.7452221184901
63.926541328430176,1034.745964586349
64.02814388275146,1034.7486758524221
64.12967848777771,1034.7880109829728
64.2313392162323,1034.827087706066
64.33297681808472,1034.8718120905119
64.43461012840271,1034.9399630433215
64.53616189956665,1035.0042098578176
64.6375424861908,1035.0508704422566
64.73914337158203,1035.1082767044995
64.84089756011963,1035.168619606177
64.94234228134155,1035.2182170210513
65.04370164871216,1035.2824649119455
65.14525580406189,1035.3261898605824
65.2467713356018,1035.3730778276704
65.34837460517883,1035.3940853309673
65.45008277893066,1035.4023790746337
65.55178236961365,1035.3965063785022
65.65352582931519,1035.4248393243754
65.75530171394348,1035.430454402299
65.8568787574768,1035.441200345113
65.95862340927124,1035.4299701759946
66.0600996017456,1035.4248393243754
66.16165804862976,1035.426549608148
66.26325464248657,1035.3825664644373
66.36478281021118,1035.3532339610192
66.4663918018341,1035.2940846134986
66.56808853149414,1035.2322565520708
66.66971731185913,1035.182658398853
66.77124857902527,1035.102759419855
66.87302565574646,1035.0450941247934
66.97464871406555,1034.9815557884542
67.0763418674469,1034.9285374009726
67.17813205718994,1034.8848128210238
67.2796790599823,1034.8445089129016
67.38136339187622,1034.8298589991732
67.48283123970032,1034.798590469483
67.58438467979431,1034.7697747379707
67.6861457824707,1034.7582535054653
67.78771948814392,1034.7484758363014
67.88928747177124,1034.7299216734045
67.9908196926117,1034.7286952826594
68.09246253967285,1034.7216290770566
68.19433069229126,1034.7199188262025
68.29584956169128,1034.712593967763
68.39744758605957,1034.7157557881249
68.50373101234436,1034.7093986333598
68.60539484024048,1034.7133029942725
68.70728540420532,1034.7255334412625
68.80892586708069,1034.7739044229797
68.91062712669373,1034.8305683158164
69.01218724250793,1034.9128865848893
69.11383152008057,1034.9913008529072
69.2155590057373,1035.0555492568178
69.31713700294495,1035.1324799941242
69.41867065429688,1035.2026021215256
69.5202043056488,1035.2636571002386
69.62194919586182,1035.3222917426936
69.72359585762024,1035.370180485274
69.82499122619629,1035.415874779719
69.92629599571228,1035.4549544340598
70.02789449691772,1035.496486401669
70.12957620620728,1035.5350820860444
70.23130202293396,1035.5741621861148
70.33288860321045,1035.578551434159
70.43456625938416,1035.5688043697996
70.53626012802124,1035.578324599169
70.63793301582336,1035.5475386580392
70.73964762687683,1035.5182055316745
70.84131240844727,1035.4519869652704
70.94283556938171,1035.377443290103
71.04437351226807,1035.3178082124343
71.1459424495697,1035.2415538669097
71.24765634536743,1035.1845970102386
71.3492283821106,1035.120088661731
71.45083475112915,1035.0594850563914
71.55251550674438,1035.0147910106496
71.65424156188965,1034.9732594452676
71.75599646568298,1034.92782340459
71.85760474205017,1034.8831299649175
71.95916891098022,1034.832921589472
72.06063103675842,1034.8096536321602
72.16217708587646,1034.785676228141
72.26377320289612,1034.7702836038115
72.36549258232117,1034.7622160204876
72.4669976234436,1034.768539841462
72.573326587677,1034.766796044282
72.67482781410217,1034.7728946996424
72.77656769752502,1034.755049079189
72.87831044197083,1034.7657947831153
72.97984528541565,1034.7636006081232
73.08135199546814,1034.7565006701684
73.18295526504517,1034.768214127984
73.28451919555664,1034.7765069921466
73.38627696037292,1034.7830895617683
73.48778295516968,1034.7845746886205
73.58940291404724,1034.7955791233423
73.69094467163086,1034.8219763502211
73.79254198074341,1034.856441196117
73.89429521560669,1034.9170116005894
73.9958565235138,1034.982746203532
74.0975501537323,1035.0457699055764
74.26431894302368,1035.184790931167
74.36590480804443,1035.184790931167
74.46756958961487,1035.244780184462
74.56927108764648,1035.3022521716964
74.6709098815918,1035.365049544801
74.77249598503113,1035.4307522907836
74.87417840957642,1035.5013289125748
74.97576570510864,1035.563354521122
75.07693433761597,1035.6209913995822
75.17809009552002,1035.671045587874
75.27924728393555,1035.6991227479107
75.38042306900024,1035.6981237389982
75.48169374465942,1035.687119821291
75.58283925056458,1035.6634320089295
75.68399429321289,1035.6211571396134
75.78515195846558,1035.5669097368266
75.88632035255432,1035.4884596716709
75.9874746799469,1035.4315335379338
76.08863925933838,1035.375091749877
76.18984127044678,1035.313034868303
76.29100680351257,1035.2429105592823
76.3921570777893,1035.190664110484
76.49331712722778,1035.1493256919298
76.59449672698975,1035.07945999888
76.69570684432983,1035.014401857817
76.7969024181366,1034.9549908756085
76.89805269241333,1034.9310129470966
76.99921202659607,1034.9043566333426
77.10042333602905,1034.8928348242894
77.20159316062927,1034.8930601485217
77.30274605751038,1034.8624988733307
77.40390396118164,1034.8556574126699
77.50507831573486,1034.85443094797
77.60625100135803,1034.8417158117036
77.7074191570282,1034.8551400793078
77.80879402160645,1034.827774171678
77.91000437736511,1034.8211578551145
78.01115369796753,1034.8507180800384
78.11233496665955,1034.8575595769162
78.2135078907013,1034.8744380648586
78.31474804878235,1034.8971568301022
78.4159026145935,1034.9320736446036
78.51706767082214,1034.9450141976374
78.61821460723877,1034.9538246507827
78.71937680244446,1034.978028490273
78.82052159309387,1035.0137209456425
78.92169260978699,1035.0667427273804
79.02285671234131,1035.082136165973
79.12399864196777,1035.1151174848521
79.22514533996582,1035.1253797984928
79.32629752159119,1035.1669131484903
79.42744755744934,1035.2079625181823
79.52860164642334,1035.2204193484101
79.629798412323,1035.2597584183852
79.73095560073853,1035.2915137987634
79.83211255073547,1035.320364445019
79.93328213691711,1035.3315951181175
80.03480100631714,1035.3687080998998
80.13633728027344,1035.4014321506802
80.23796844482422,1035.3867488747333
80.33963131904602,1035.4167943231641
80.44148063659668,1035.3791651257382
80.54298806190491,1035.3755180558762
80.64458394050598,1035.3989796771125
80.74632096290588,1035.3649976361514
80.84810066223145,1035.3244318344891
80.94985556602478,1035.300001928161
81.05150628089905,1035.253820855402
81.15305185317993,1035.235006365281
81.2547492980957,1035.196635156583
81.35635304450989,1035.1902775957935
81.45813131332397,1035.178788805954
81.55957388877869,1035.1812414968908
81.66131067276001,1035.1883089759804
81.76309204101562,1035.1843717065801
81.86489343643188,1035.172624609805
81.9664192199707,1035.1692037748721
82.06793475151062,1035.1626203721994
82.16974520683289,1035.1621038352669
82.27149987220764,1035.1662345029479
82.37803792953491,1035.1853074174783
82.4796552658081,1035.2092533431614
82.58112454414368,1035.2407832384663
82.68272352218628,1035.2781544897891
82.78448247909546,1035.31358939209
82.8861026763916,1035.3602551910428
82.98777627944946,1035.4105682455222
83.08940505981445,1035.4433245076127
83.1910240650177,1035.462881393211
83.29284262657166,1035.5007688656194
83.3941261768341,1035.542045969344
83.49525213241577,1035.5466930600182
83.59643507003784,1035.5674449776586
83.6975929737091,1035.5569245824877
83.79872822761536,1035.5461464290324
83.89988040924072,1035.5380783898538
84.00106883049011,1035.4804071509643
84.10227608680725,1035.4364195793942
84.20344066619873,1035.3723907890087
84.3045597076416,1035.2917416489297
84.40599489212036,1035.2208710884267
84.50721740722656,1035.1436754667866
